date,momentum_12m,momentum_6m,momentum_3m,reversal_1m,volatility_3m,volatility_1m,size,value,profitability,quality,roe,growth,earnings_yield,leverage,liquidity
2015-01-22,0.008739726787483497,0.011803904547861885,0.009198902828973721,0.0061162639112536474,-0.008404849229786042,-0.005853059939747337,0.0020828146098830795,0.004773465346582418,0.001989133268100193,0.006245945936142676,0.008886466819945628,0.00035098413295130615,-0.007127754693267532,-0.008053963086250138,0.002062063994911433
2015-01-23,-0.003908829950330267,-0.006554087642464948,-0.004663030561982061,-0.011792265063799504,0.00655078749745261,0.006327808483033653,-0.0015262596520070983,-0.0003440654574507025,0.0026941734916836038,-0.0011098413233973335,-0.0005598753287961418,-0.003534066430204442,0.0023589409395502825,-0.0027555827323253682,0.0015306001031731298
2015-01-26,-0.005966681503715637,-0.012178550916217503,-0.001960445186701445,-0.0011370824708461253,0.002730092980343108,0.0008978245460505704,-0.013559827045113517,0.007786411803445877,-0.008194113360576166,-0.011645386841410182,-0.010582431119067278,0.003910783211993311,-0.005015266081823291,0.0009035987530902883,-0.0040277370245813526
2015-01-27,0.014709820141549989,0.014092553012560998,0.011499717220082088,0.012550566627486619,-0.005548263436635278,-0.004256396327072155,-0.004239361062636118,0.00829660375490451,0.005141773882666907,0.003362902876196186,0.002690337414282939,-0.0007063378210026682,-0.005694401484327875,-0.01158101676553208,-0.0060192652042295215
2015-01-28,0.006647270111530416,0.006386724307235438,0.0015156328794145128,-0.0025152229634526095,-0.0010857303210482306,-0.005249887658848073,0.005119046421116678,-0.0027961361759884975,0.0030913887287874423,0.0010896212102235632,0.006513838217001542,0.006199071013553367,-0.007966450102197022,-0.00809348375652279,0.0017656979200748194
2015-01-29,-0.01220429708633715,-0.0068556202557944045,-0.0019322830108237654,0.008047738024906782,-0.007224163830583311,-0.005689744246218844,-0.0060046469649448955,0.010851362191337206,-0.013556399465254923,-0.0013781186645110202,-0.01075975150802659,-0.004727697179442592,0.00019273363971799434,0.0089149444634336,-0.003302372641467514
2015-01-30,-0.004554429744187507,-0.0043179250968020865,-0.004628272764953562,-0.011033172313569418,-0.0062591197514995645,-0.0036306027926061597,0.010219243723009239,-0.00252788138798787,-0.005974308385327633,-0.0028533865575919833,0.0035849665666010905,0.001067882667970959,0.012988286047847967,0.01076917841478471,0.008795448252958703
2015-02-02,-0.020507080228907522,-0.02235199065905573,-0.02791978650388091,-0.01887807033153532,0.007819345254739108,0.008344198595317449,0.007888250562403491,-0.007856678454948158,-0.00015463548737844508,0.0005503973475010516,-0.002243631534884971,0.005732644723771822,0.0057684520169064765,0.0005562989930263541,0.004316909355044526
2015-02-03,0.0011964123807513805,0.00429314677035032,0.0076548706378417935,0.005273641877735106,0.004159315836729921,0.0023985199382747517,-0.0016391065429552545,-0.006624196726235789,-0.0014334608651266284,-0.0019460535132873034,-0.005736374712368639,-0.004335457212640139,-0.008918628027168448,-0.007249478586051447,0.005010963060543803
2015-02-04,-0.008065949375320958,-0.011126036769090962,-0.007094726523686966,-0.006242654992125472,0.012689308085721974,0.007475830684455724,0.0019401342053534509,-0.007242064882997902,0.0018567260218959013,0.003109530261224248,-0.007956954039200942,-0.002593860415915597,0.0016909847361941763,-0.0029118997614421428,0.005291418665223471
2015-02-05,-0.010328168236821323,-0.009322790845852434,-0.006274868454266173,-0.004761033611238144,0.007860136406594618,0.009491175697734191,-0.0027867130975836743,-0.003758285332660471,0.00450236854635567,-0.005548835025962814,0.0011126122886660713,-0.0038469399030755533,0.008323322751288813,0.005867272968142366,-0.008991359338296026
2015-02-06,-0.006966065508395946,-0.0027573206066008877,0.003726090588598109,0.008443439387173943,0.0011140176349918067,0.004026295790371244,-0.00489126618655716,0.007416397578362176,-0.003011149981823248,0.003254935052291311,-0.0012055921071078175,-0.004880951533233012,0.0023998098681970942,0.0012550686829879113,-0.0079118350942521
2015-02-09,0.016079928655198958,0.010174568531412818,0.0005225476499095671,-0.0006875295438571096,0.005348730354423561,-0.0006839446494450829,0.013625995213337221,-0.00738270197059358,0.010346550501033554,0.0007282335965414768,0.016144315236015394,-0.007961813337832066,0.004180811053295579,-0.01077016479216745,0.012814318396707281
2015-02-10,0.004789895613893994,0.007407171040479432,0.00693963171940145,0.008309062826215416,-0.006457616575513672,-0.006961119231803735,0.002023957462183388,0.0004902653269716821,-0.0023956731346027457,0.006064414681771044,0.0010287770959126826,0.007249149814238669,0.0025695598217550433,0.0014509859117620033,0.0025567108631514364
2015-02-11,-0.0070529186486601066,-0.0074380095947068,-0.010192075116971257,-0.00865780172014017,0.0034222023789405778,0.005173232623538124,0.007026054149166364,-0.010839593808232321,0.002256012262141697,0.004802882293825561,-0.004545071064851271,0.0022155163483018256,-0.006479228613433174,-0.010967357667405898,0.005025737750312482
2015-02-12,-0.013657621513167786,-0.019066347394432668,-0.02040475432160164,-0.0028107078453508683,0.013462297569412722,0.012451055040486585,-0.004838482710469882,-0.011269321886329689,-0.0028719160417245426,-0.005617218192464381,-0.004798699021309898,0.0017242915338578214,-0.00038625364762360104,0.0004986119878628145,-0.002188985260798103
2015-02-13,0.008936297180145556,0.0017460835929505336,0.003158289025654047,-0.0033755602615075353,0.0033848847173490277,0.002657351011849188,0.005820193200487326,0.0008124875504008475,0.008200997677527543,0.00845126154340061,0.0016915645480129274,-0.0061470428202553724,0.003615695344111499,-0.004181290030554861,0.003611066263355162
2015-02-17,0.0034874188277181626,0.0028203808574914836,0.0030056069026675077,-0.006490655924533374,-0.003073718601770172,-0.0019596698691050542,0.004213356900175322,-0.003508460258439086,0.0034506836719876833,2.7960168013365424e-05,0.0012590055097936488,-0.0006843718827760768,-0.001043411831890057,-0.0022061185277335816,0.003911956406492942
2015-02-18,-0.004359275672223679,-0.0010217958600565766,-0.0026851930681806315,0.005694825995213645,0.012125948501552856,0.0053238628405278795,-0.0016665240333870266,-0.0022592842615168536,0.009047201747421288,-0.006843393875644831,0.003628443948101634,-0.00384897523012546,0.0020741207504935107,-0.0034122675982119688,-0.002906004264241132
2015-02-19,0.012171833141370632,0.013030206558270216,0.00924322200408969,-0.0008178410546980886,-0.003059225606249035,0.00031095830106482375,0.005632923185434419,-0.010707411464159553,0.006336349165838543,-0.00020458670905564242,0.005235189831333958,-0.0030983788832855685,-0.0036759815120580956,-0.004826141771834731,0.005496575967403853
2015-02-20,0.006371186197167229,0.0026329547458095633,0.000839027483214931,-0.001421414688173233,0.0038296873528261013,0.004330853035438351,0.0023298532927077923,-0.004868648162789488,0.00641245636694476,0.004900572895941354,0.0014389806716830211,-0.0026640390568292557,0.0024354081146444415,-0.006293802029804504,0.0008581462512692228
2015-02-23,-0.0038340405805352053,0.00017954919458165308,-0.00145885423748869,0.001523470863051333,0.012332948982981536,0.003501138368050786,-0.0038544439325011314,0.00576345845220079,0.005755403439473959,-0.007878518214110038,0.004234846578852553,-0.0003729721937175165,0.004877628603400986,0.0006471619441116875,-0.0036953418593660874
2015-02-24,-0.010430215854863431,-0.011976117083593833,-0.005649592775540084,-0.0007951043858841693,0.00032023849203879397,-0.0005107565375208601,-0.010513344650507484,-8.690234377743908e-05,-0.006307162257280669,0.0015506642298655686,-0.009301729814197572,-0.002184886490233345,-0.008384935574072355,-0.0009841793149285806,-0.00861019246097346
2015-02-25,0.010461540680627858,0.005796370948230714,0.0010395082365704349,0.011543551767702238,0.001314231653515918,-0.007253305654128462,5.55549831178343e-05,-0.005161688538473199,-0.008230044074260189,-0.010310104599977788,-0.011490882985481227,-0.004854797640965806,-0.011987407211741392,-0.007611245918502756,0.00659932691269088
2015-02-26,0.0022474045869752867,0.005611511429141452,0.00832861490484563,-0.0005413464167461357,-0.004627875917371501,-0.0019836278345193217,-0.00851652588314454,0.004994310629626628,-0.003078496500739304,-0.003729004796285012,-0.0012549669216944228,0.0023550747615370213,-0.00456098371694524,0.002589458062802629,-0.001028772712291392
2015-02-27,0.0001746130175705584,0.0061893640334146054,0.006240644867439199,-0.0019555188251275755,0.01040297255043077,0.005838607820029242,0.0021425279178869574,-0.00270700930827455,0.006662607930937256,-0.005390727843506615,-0.007869723374085988,-0.0038416826866607065,-0.0028419906135508793,-0.009711530852740262,-0.006597700142881439
2015-03-02,-0.004805283401293968,-0.012956773091771874,-0.008716137484489002,-0.006601735321189795,-0.007387453963908584,-0.006585711159965772,-0.0008029165555154356,0.00736512214519785,-0.005142846475760921,0.006027507088534208,0.0007056524521677314,0.009252396650777317,0.010038797143285351,0.013048944251597623,-0.0029084492262979097
2015-03-03,0.00518041442201674,0.021670677596780534,0.00981856681490568,0.010244351224371322,0.014161005556706675,0.005032936828477503,0.003408655219225602,-0.008959973071825932,0.011971270298975451,0.006546543355013136,0.008429542991078686,-0.0033839625642372584,0.0072945086462080635,-0.0088766078362322,0.0014020401315827024
2015-03-04,-0.009879396954859261,-0.0055324550826952226,-0.0017754936500143778,0.0018496120160233292,0.0012475965638389227,-0.002409550861855245,0.002763961668797303,0.0012537451135865721,-0.002180441030085826,-0.001496979790810374,0.0013563709139774098,0.009272590464221683,0.0029420615760856663,0.0017194505105909872,-0.005169858251166171
2015-03-05,-0.001286938482138596,-0.004912756360005235,-0.009705399326009306,-0.0021575479243015443,-0.001940781071431339,-0.012084541459570622,-0.0036381009603508666,0.006480871586219255,-0.0030838832429297084,-0.0011567649144759926,-0.002455887741846085,0.007447971561811,0.002654452547942115,0.0029035139738054945,-0.004681587906207665
2015-03-06,0.0176900668546748,0.01057020402041559,0.004842875292712316,0.0016311033647826295,-0.011550773519507751,-0.011118524852555786,0.00857754355433809,-0.008361910956896729,0.0007913777628297577,0.001759764015815087,0.003567078188501836,0.007286696144382455,-0.0039575623008098115,-0.005100030400268008,0.003216818835653791
2015-03-09,0.0025627014456201785,-0.002583953933719043,-0.0012759993009331377,-0.0037922625929781052,-0.001416835030275062,0.00740211397557726,-0.008793595597961418,0.013820935493509517,-0.004324256912262622,0.0024744258394849596,-0.003914430941302819,0.0009880762426494986,-0.0028837672004794514,0.005299452605423532,-0.0067773734559018455
2015-03-10,-0.0050794037658606125,-0.00422441893389435,0.0008180837045900667,0.0024859836337445783,0.012855015593368303,0.014148192519784171,-0.0003485510520436863,-0.008493296632433239,-0.0036324431808435215,-0.0077949257597686485,-0.0071819677918007006,0.0011379985791171018,-0.0063277437938600595,0.00015908588927778314,0.003478296475627886
2015-03-11,-0.007724263886746874,-0.006091083711357546,-0.019000067639525546,-0.004503229769100918,-0.0003960059375367232,-0.002093058207413758,-0.003462621428324446,0.007234500393685421,-0.0018156442942798123,-0.0013361140319852194,-0.0020897518819192537,0.00923812740480665,-0.0018099121461013917,0.00497916067475181,-0.01042432800378475
2015-03-12,0.009849585160489713,0.007484597074695971,-0.0022317336342449106,0.002190441836953415,-0.008238471250315852,-0.00949750374862329,-0.0009340462675934188,0.008545774073047676,-0.002991163144045128,-0.0010371758487343263,-0.0019300307458717456,-0.0021709401686396007,-0.003626989575106087,0.0020253869205927163,0.0007038356666145013
2015-03-13,0.014952145881903805,0.01827076338540041,0.007674042579398007,0.010556798148642268,-0.009246590796731936,-0.011691258209019763,0.014732063153552315,-0.01263521055908336,0.00570350752206999,0.0024336558895200686,0.008396917912701772,-0.000548115306509076,-0.004771715085954273,-0.01051048222263038,0.008699291554652976
2015-03-16,0.0004474405854504042,0.003380166928655608,-0.0004573067457452865,-0.0023274932659641126,0.004755943582304172,0.0026149416243000934,-0.001050049867132375,-0.004003011214658177,0.0022698944800312888,0.002856698849826283,0.010078144547498624,-0.006778842028670667,-0.004329179134932841,-0.004421573877815218,0.006089769433861102
2015-03-17,0.005915482710602077,-0.00016131526508356663,-0.0007316598150757282,-0.002622692497341041,0.004184157901303224,0.004637538022512058,0.0050324315908714876,-0.012082064639957252,0.003061139416170325,-0.0031784623519275686,-0.007919622875226896,-0.0019860330658991697,-0.011984040189074497,-0.011036326397885349,0.008244884673801071
2015-03-18,0.01038993560965276,0.013922566624181627,0.010550351965796092,0.010031235198646644,-0.0012719677359500675,0.003206525133483998,-0.0008545019869216322,0.00444316266034982,0.0015490104564529028,0.0007556860630095105,0.001207519589870942,-0.003686487984418103,-0.014521182570715127,-0.01270587998239902,0.0043692529018405915
2015-03-19,-0.006095829588321649,-0.003697631437321528,-0.0013083754860158964,-0.0021910728514093272,-0.003315608765738798,0.0030754059775480657,0.00827053499612336,-0.00869018651666114,0.0034956319744403695,-0.0014812360812304862,0.0009522716160605856,-0.0005461937642920389,0.01069507097735483,0.00386842156104832,0.0019113874081516744
2015-03-20,0.006372872750127039,-0.005095222338325706,-0.007801280031278131,-0.007568326078315503,0.0018573809615441738,0.004096262887013835,-0.003233551731547299,0.009669728027853985,0.0006564037677377072,-0.0027183322736524388,-0.0016525964131393345,0.005696244359639864,-0.003241812283029154,-0.002545936328114735,-0.00034277709725125257
2015-03-23,-0.00321316166825105,0.004675916878867309,0.00843421277973149,-0.0026262504347404326,0.013878702339784369,0.007911822812208879,-0.014055376618084578,0.0059880039579351015,0.003981804718366517,-0.007039019090826544,-0.0071010759102448084,0.00012665255665128121,0.000274339041245417,1.8306643252032095e-05,-0.010984300277293442
2015-03-24,-0.020217620198873215,-0.018847329131647834,-0.017703545223608615,-0.007667638225154448,-0.008424617681424,-0.007485956599789977,-0.01733654098078154,0.017953282022657266,-0.0185286773675778,-0.0023225475538579433,-0.011720839937105187,0.007511914661078577,0.0017315186381890307,0.0194817263191997,-0.016472187316165357
2015-03-25,0.0048641847214888475,0.007919888152355527,0.008627091566019573,0.004836852012117211,-0.006739636726808993,-0.002721117805403514,-0.001761687724812837,0.0013896751742048805,0.005874901617343284,0.003804423110953477,0.004116885215350859,-0.00210196229666942,0.0016076288629278453,-0.004847299317478435,-0.0008398715617801652
2015-03-26,0.01811474060201773,0.017046393441815716,0.010808739891930565,0.006793794038920321,0.007359566498626585,0.006425006584514301,0.009749401189486914,-0.011657010793438949,0.011402173792051244,-0.004466331738667407,0.003946682765508098,-0.0032962073799496514,-0.00424855314692448,-0.017447799646365253,0.006604116815872537
2015-03-27,0.003662887735892415,-0.006333761385621832,-0.004689445149252158,-0.005859928656938114,0.001475375664854556,0.0001295224675866083,0.004914748534151907,0.0030232470948443075,0.0012186901197644776,0.0022089863869236923,0.008114869138259682,-0.0030059622647503215,0.0025263214003555887,-0.0003987092056013889,0.00604079631793381
2015-03-30,-0.006411124754843374,-0.012284381034947011,-0.0038903058102355533,-0.006633974726673757,-0.0021278524640618293,0.001521812924398258,-0.004487541682879925,0.008884446433999939,-0.0021693046093602276,0.0011202403744769345,0.0001810465079803373,0.004791510332935735,-0.0011099473589437307,0.0016787008628881038,-0.0014673402570499613
2015-03-31,-0.010831330404373899,-0.013817796479635954,-0.007931366143462898,-0.013794307434962298,0.005005429979757639,0.005329211301673731,-0.004912905014065468,0.00690723015771233,-0.006741953710164312,0.010295431814339003,-0.006853797809340561,-0.001603846228508168,0.007258187529649047,0.01307310684948097,-0.011627674563723205
2015-04-01,-0.011765641068718797,-0.006329667202744646,-0.004198653929352858,0.00035023245429336596,0.00685409467578829,0.00572712409471383,0.00534328318324467,-0.01154540577020768,0.006295545469396007,-0.000926818730282125,-0.00387156810522851,-0.0033938730057635823,0.006780986428165276,0.0035590349233678466,0.00483866390871439
2015-04-02,-0.013191231424556703,-0.01878438032049225,-0.0059765792435603204,-0.0013346516932820716,0.0017781973061714472,0.0067914084842146385,0.005899129356390146,-0.009798734548740681,0.003066276336239785,-1.1380222917393816e-05,0.0030419774079985546,0.0006163934921602013,0.00043225460038714275,-0.0012851202610609192,0.004372629985277786
2015-04-06,-0.006678349101470277,-0.0016133391040634515,-0.0168966004723027,-0.007302500993920363,0.012205213020845745,0.01106829603528353,-0.002354230857030761,-0.005949537162790213,0.0065134525514381324,0.0013221373303296436,0.003998082162473127,0.0014628912714168521,0.011431966606518455,0.004253539713958402,-0.009202448949827764
2015-04-07,0.016123581625438914,0.008511584733120095,0.012466278576652726,0.001046626121839104,-0.0011419214688322714,-0.001078126842756399,0.004694657325861377,0.0015101780618190508,0.005285959243684175,0.005350843330735883,0.0066196715148770175,-0.00013222742427595937,-0.004392093889981505,-0.011855364264847065,0.005110842154766359
2015-04-08,-0.002857585840512453,0.0023053716611379322,0.0033955874646711365,0.002056648522187813,0.005339656915741023,0.004546183955673901,-0.00034578407323354463,-0.007295944691846246,0.0032968171390578282,-0.006774577108007486,-0.004321875482198978,-0.006493064799065973,0.0007490545335233092,0.0005356810274928926,0.0038435006470882204
2015-04-09,0.002169683560972614,-0.00034952732614750405,-0.00417658570817009,-0.009896004027708228,0.005243508182497212,0.0054951377786293,9.285152920648389e-05,-0.0077304816037823305,0.0046991476091959175,0.0016121066572057747,0.006061138668927663,-0.0005072313972700583,0.0010166088819012513,-0.002185460193556827,0.006492142617878443
2015-04-10,0.0018242781119243697,-0.0034420061659398435,-0.005219029009018824,-0.005750630700921062,-0.0036414077665730864,-0.0038876099730158035,-0.0012952229274262508,0.008401079084878157,-0.008414263173086554,-0.00014513108456290068,-0.0032326609002148636,-0.00033303165712179504,-0.004645490920454478,0.004759108521484926,-0.0031068613460567087
2015-04-13,-0.0009754193580158281,-0.0036955257176422545,0.0009620784214007423,0.001043102241162632,-0.0017926168970105161,-0.0012597229300524869,0.001219521465940188,-0.007150399383693047,-0.00018065693984248857,-0.0007955319717871895,-0.0010165139504329668,-0.0007692002138798908,0.002585853928337169,0.0012783503871939728,0.002972198993819724
2015-04-14,-0.01783227690329654,-0.00921967871658524,-0.0014323942817087154,-1.3016064685004991e-05,0.016764467237798567,0.008801349189768267,-0.005314469191523734,0.0012814658078947024,0.0035431970941103164,-0.0035574081375207064,0.000510484820734583,-0.005381859697012767,0.0018490469151556978,-0.0015029067974043882,-9.342645069626392e-05
2015-04-15,0.006392737852205673,3.648289791768292e-05,0.0023974428046170007,0.004363806725549739,-0.002731050403359321,-0.0012606858971151184,0.001401060240150945,0.007367991654757665,-0.0054721697800071455,0.0045336196791908,0.0021847135217085223,-0.003372430323077703,-0.01293163861251567,-0.00347256487256022,0.004004674696660418
2015-04-16,-0.004105784117499733,-0.011227632653519067,-0.009670099943644794,-0.011490745226420062,0.0012024744321074256,0.007815677075826245,-0.013752954859715486,0.005911515483090941,-0.006610745848691485,-0.004590544583056146,-0.0060479344853832965,0.0008827232834273703,-2.244837359580837e-05,0.008738215406527527,-0.009864292048299144
2015-04-17,0.008607597670464437,0.0110957109507549,0.00848635257541192,0.004975875681547552,0.009908788009151695,0.006408692130569305,-0.0012575747601873428,-0.00610070807967562,0.005169091810019918,-0.0041168545094156855,-0.0002903261135891195,-0.0010131179915362984,0.000297075015812661,-0.0019414951892049196,0.0009764252959589288
2015-04-20,0.008521580151230541,0.0020407203955320153,-0.001060288932518898,-0.009397445235629126,-0.007689073958320061,-0.006679207368477286,0.007632075381127902,0.00031812356001416743,0.0037822788846251657,0.0028134809311898446,0.0064099471489478255,0.0028050432748594058,-0.004150937294815866,-0.0073762638809851105,0.0040782775856800955
2015-04-21,0.004075901038820943,-0.005742040145409269,0.0017621600634944894,-0.0060116088630854875,0.005104734715394183,0.006873327928598206,0.0019555399722639847,-0.009745812389027482,0.009266934022827654,-0.0016937075836136496,0.0063236559046768726,-0.0012726291098588908,0.0065518050513722805,-0.002912073479872412,0.006793185824268091
2015-04-22,-0.0012101590722618343,-0.005011371093013677,-0.00706877037412359,-6.888077103405291e-06,0.007611003240271903,0.0022797689958721015,-0.0021619507537065487,0.005854010949717071,0.004462351387543029,-0.0018893821021156464,0.0033113170683895287,-0.003193177702128395,-0.00188270156422571,-0.004640549729907212,-0.0005162662415181263
2015-04-23,0.008744052091259676,0.002128299849897093,-0.004701960868302626,0.0009380061736061472,-0.014047526617010576,-0.011651244239141633,0.0022024575357360065,0.005790660439907744,0.0007806246023372391,-0.001959099299001137,0.006161376700751319,0.004868912979725462,-0.0015395942539103624,-0.0018296364715281277,-0.0002541764454693422
2015-04-24,-0.022372580749170392,-0.02560340381400873,-0.017008459451780603,-0.013964103857633187,-0.010882343119654476,-0.0056762030961395185,0.00013723719125120944,-0.003519840053727682,-0.007274543965061495,0.0005047492999307153,-0.004841424877201325,0.008779884106062712,0.007494349561140487,0.011316220557579418,-0.0058593698684400765
2015-04-27,-0.004233048719915545,-0.003695736425826205,-0.006879491786556804,0.0017687592396348002,0.005133904588786792,0.0020556643182017987,-0.002709543735608795,0.006006543742047429,-0.01108326466545149,-0.005588221131213824,-0.0063517991304562395,0.00016026332131027863,-0.00459747479056768,0.0003294789793464193,0.0018887078399490425
2015-04-28,-0.01940858979456196,-0.007324443374469982,0.0015534471354198076,0.006193693235988501,0.005680551056341505,0.0005677966844970976,-0.008291048076512968,0.0012773945717061384,-0.00531566561676744,-0.0048151789398601,-0.007331316704292842,0.0031727144057724036,0.011993594208925611,0.018146114842564866,-0.007707066231886986
2015-04-29,-0.0035718471847412357,-0.012427104852522521,-0.008135417825403939,0.007479701193145505,-0.017658978189168346,-0.010933549969186796,0.011782805035231868,0.004652930201320897,0.0006045980060625979,0.006895098426770389,0.00444686589925233,-0.0009904763098685446,0.0038305168131903457,0.0024681106289827365,0.011644090633238516
2015-04-30,0.004997131632652259,0.01445089909848535,0.0026568753766400832,0.0066730753090504195,0.01921243250037022,0.017525560504492835,0.004947635284864778,-0.011423792286631821,0.005353831953033215,-0.008308545424284665,0.00533207796531757,-0.003804412375232917,0.004157314569927614,-0.0027110428111637355,0.00790766403498215
2015-05-01,0.0013962498071394686,0.0047975718574231815,0.0040764780590493155,0.004115044739987259,0.007402813934478232,0.004926097371124361,0.0019313241079142148,-0.0011553094079940693,0.00412497494982658,-0.004726809283626277,0.0015001546104837149,0.0008567835065590333,0.00029286847294793163,-0.000706238385434408,0.000786627346979347
2015-05-04,0.0016884731060406236,-0.005023787023361474,0.002392113314574368,0.0005980856948192871,-0.013405504496244811,-0.013008608469559462,0.0035846383588360783,0.010447350938538338,-0.008191629178461765,0.004005059655077005,-0.0077784492912876865,0.0036130668513648777,-0.0001772640125799977,0.005767281078920836,-0.00018777625999259577
2015-05-05,-0.005375933561142347,0.00713064884876724,0.0008914173400222936,-0.005424461130979611,-0.00013132854212921825,0.00020047886492023615,-0.013378969388721285,0.0016116913881779492,-0.0034574365067975834,-0.0058989871453063135,-0.006383801305266968,0.0007674854035687262,0.006942596755432247,0.0072973844080225425,-0.004830302223809723
2015-05-06,0.0001797307973635644,-0.006144860813838451,-0.009429750943456265,-0.006758022070750859,-0.0012288413742540293,0.0020457259362884296,0.007990583118668914,-0.006414985325781906,0.0004040332598900954,0.00034808622434888935,0.005009466337735591,0.0008416168130258731,0.0014047474790480682,0.0015497962381339023,0.008240077184890024
2015-05-07,0.001690059992775985,-0.004328398651809366,-0.011065289234901285,-0.0006137649031583148,-0.012244320942974656,-0.009828175753807115,0.015693840380656576,8.720358218039861e-05,0.0054851135219518695,0.007408073440405528,0.012538546013767434,0.0028541845926020083,-0.00373468892499326,-0.009302252849955426,0.013449992440768678
2015-05-08,0.007835169594120485,0.002261872472975344,-0.007043755485246965,-0.0006574001139026033,0.0038579879884972097,0.008905074862817358,-0.0002621174383910382,0.0010972361643996923,0.007061570157276387,0.0013998438176305496,0.010336985741609486,-0.0011930119220293237,0.0019582930658685136,-0.002387827989972235,-0.0007699338027126106
2015-05-11,0.0012182678425984722,0.007855807305757322,0.003723940742536708,0.005426736667449984,-0.0038919538894115935,-0.007337182931673189,-0.0004230602852360382,0.004007237187373041,-0.006038166235094077,0.008798765346270793,-0.0005753404470406585,0.004109938630970158,-0.0009074734722728131,0.00296340051973287,0.0006720546001519898
2015-05-12,0.0001336347591734614,0.000636155850929801,-0.005757527082574812,-0.005803874435497888,-0.000709834925301864,0.0026429849404001242,-0.001464104222364426,-0.0011372665500799972,-0.0005298959635530204,-0.009773148728624576,0.0007937400782609034,-0.002436871186351431,0.005177968567947844,0.0021769246012354367,0.0023851572202939508
2015-05-13,0.016156129645764475,0.002020350073825559,0.004993276382540916,-0.0056194749402925055,-0.0014740843775239458,0.0005007548404802886,0.009327066648306171,-0.006585581284096769,0.01460606281132284,0.0021078991671939027,0.004975440520657881,-0.00380416744568245,-0.004149686203205262,-0.014970170854195367,0.005698291998681069
2015-05-14,-0.002067292592530254,0.0018847035839760916,-0.0009066488051377741,0.0027445746647629496,0.0015922283034210125,0.0015026289639719225,0.001236631296454557,-0.00043480156200063143,0.0036694127862312072,0.006989045552688948,0.003644229104814889,-0.002190560232641611,0.00448761559597111,-0.0009723653864330429,0.0033469131792190996
